Cluster ID,,title,org,id
17,992,Digitale Modellierung von Figurenkomplexität am Beispiel des Parzival von Wolfram von Eschenbach 2018,"Institut für Maschinelle Sprachverarbeitung, Universität Stuttgart",../dhd_2018/TEI/KLINGER_Roman_Digitale_Modellierung_von_Figurenkomplexit_t_a.xml__1
17,993,Digitale Modellierung von Figurenkomplexität am Beispiel des Parzival von Wolfram von Eschenbach 2018,"Institut für Maschinelle Sprachverarbeitung, Universität Stuttgart",../dhd_2018/TEI/KLINGER_Roman_Digitale_Modellierung_von_Figurenkomplexit_t_a.xml__2
30,994,Digitale Modellierung von Figurenkomplexität am Beispiel des Parzival von Wolfram von Eschenbach 2018,"Institut für Literaturwissenschaft, Universität Stuttgart",../dhd_2018/TEI/KLINGER_Roman_Digitale_Modellierung_von_Figurenkomplexit_t_a.xml__3
7,995,Wikidata: Nutzungsmöglichkeiten und Anwendungsbeispiele für den Bereich Digital Cultural Heritage 2018,"Freie Universität Berlin, Deutschland",../dhd_2018/TEI/M_LLER_BIRN_Claudia_Wikidata__Nutzungsm_glichkeiten_und_Anwe.xml__0
77,996,Wikidata: Nutzungsmöglichkeiten und Anwendungsbeispiele für den Bereich Digital Cultural Heritage 2018,Humboldt-Universität zu Berlin,../dhd_2018/TEI/M_LLER_BIRN_Claudia_Wikidata__Nutzungsm_glichkeiten_und_Anwe.xml__1
410,997,Wikidata: Nutzungsmöglichkeiten und Anwendungsbeispiele für den Bereich Digital Cultural Heritage 2018,Max-Planck-Institut für Kunstgeschichte Rom,../dhd_2018/TEI/M_LLER_BIRN_Claudia_Wikidata__Nutzungsm_glichkeiten_und_Anwe.xml__2
46,998,Wikidata: Nutzungsmöglichkeiten und Anwendungsbeispiele für den Bereich Digital Cultural Heritage 2018,Goethe-Universität Frankfurt,../dhd_2018/TEI/M_LLER_BIRN_Claudia_Wikidata__Nutzungsm_glichkeiten_und_Anwe.xml__3
8,999,Digitale Bildrepositorien – wirkliche Arbeitserleichterung oder zeitraubend? 2018,"Universität Würzburg, Deutschland",../dhd_2018/TEI/FRIEDRICHS_Kristina_Digitale_Bildrepositorien___wirkliche_Ar.xml__0
411,1000,Digitale Bildrepositorien – wirkliche Arbeitserleichterung oder zeitraubend? 2018,"TU Dresden, Deutschland",../dhd_2018/TEI/FRIEDRICHS_Kristina_Digitale_Bildrepositorien___wirkliche_Ar.xml__1
8,1001,Digitale Bildrepositorien – wirkliche Arbeitserleichterung oder zeitraubend? 2018,"Universität Würzburg, Deutschland",../dhd_2018/TEI/FRIEDRICHS_Kristina_Digitale_Bildrepositorien___wirkliche_Ar.xml__2
412,1002,Digitale Bildrepositorien – wirkliche Arbeitserleichterung oder zeitraubend? 2018,"TU Dresden, Deutschland",../dhd_2018/TEI/FRIEDRICHS_Kristina_Digitale_Bildrepositorien___wirkliche_Ar.xml__3
8,1003,Digitale Bildrepositorien – wirkliche Arbeitserleichterung oder zeitraubend? 2018,"Universität Würzburg, Deutschland",../dhd_2018/TEI/FRIEDRICHS_Kristina_Digitale_Bildrepositorien___wirkliche_Ar.xml__4
413,1004,Digitale Bildrepositorien – wirkliche Arbeitserleichterung oder zeitraubend? 2018,"TU Dresden, Deutschland",../dhd_2018/TEI/FRIEDRICHS_Kristina_Digitale_Bildrepositorien___wirkliche_Ar.xml__5
8,1005,"Annotation and beyond – Using ATHEN 
                     Annotation and Text Highlighting Environment 2018","Universität Würzburg, Deutschland",../dhd_2018/TEI/KRUG_Markus_Annotation_and_beyond___Using_ATHEN.xml__0
19,1006,"Annotation and beyond – Using ATHEN 
                     Annotation and Text Highlighting Environment 2018","Institut für Deutsche Sprache, Deutschland",../dhd_2018/TEI/KRUG_Markus_Annotation_and_beyond___Using_ATHEN.xml__1
8,1007,"Annotation and beyond – Using ATHEN 
                     Annotation and Text Highlighting Environment 2018","Universität Würzburg, Deutschland",../dhd_2018/TEI/KRUG_Markus_Annotation_and_beyond___Using_ATHEN.xml__2
8,1008,"Annotation and beyond – Using ATHEN 
                     Annotation and Text Highlighting Environment 2018","Universität Würzburg, Deutschland",../dhd_2018/TEI/KRUG_Markus_Annotation_and_beyond___Using_ATHEN.xml__3
8,1009,"Annotation and beyond – Using ATHEN 
                     Annotation and Text Highlighting Environment 2018","Universität Würzburg, Deutschland",../dhd_2018/TEI/KRUG_Markus_Annotation_and_beyond___Using_ATHEN.xml__4
8,1010,"Annotation and beyond – Using ATHEN 
                     Annotation and Text Highlighting Environment 2018","Universität Würzburg, Deutschland",../dhd_2018/TEI/KRUG_Markus_Annotation_and_beyond___Using_ATHEN.xml__5
8,1011,"Annotation and beyond – Using ATHEN 
                     Annotation and Text Highlighting Environment 2018","Universität Würzburg, Deutschland",../dhd_2018/TEI/KRUG_Markus_Annotation_and_beyond___Using_ATHEN.xml__6
4,1012,"Personen- und Figurennetzwerke in Fernando Pessoas Publikationsplänen 
                     2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/BIGALKE_Ben_Personen__und_Figurennetzwerke_in_Fernando_Pesso.xml__0
4,1013,"Personen- und Figurennetzwerke in Fernando Pessoas Publikationsplänen 
                     2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/BIGALKE_Ben_Personen__und_Figurennetzwerke_in_Fernando_Pesso.xml__1
8,1014,"Personen- und Figurennetzwerke in Fernando Pessoas Publikationsplänen 
                     2018","Universität Würzburg, Deutschland",../dhd_2018/TEI/BIGALKE_Ben_Personen__und_Figurennetzwerke_in_Fernando_Pesso.xml__2
414,1015,"Personen- und Figurennetzwerke in Fernando Pessoas Publikationsplänen 
                     2018","Neue Universität Lissabon, Portugal",../dhd_2018/TEI/BIGALKE_Ben_Personen__und_Figurennetzwerke_in_Fernando_Pesso.xml__3
4,1016,"Personen- und Figurennetzwerke in Fernando Pessoas Publikationsplänen 
                     2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/BIGALKE_Ben_Personen__und_Figurennetzwerke_in_Fernando_Pesso.xml__4
415,1017,Praktische Tagger-Kritik. Zur Evaluation des POS-Tagging des Deutschen Textarchivs  2018,"Universität Basel, Schweiz",../dhd_2018/TEI/HERRMANN_J__Berenike_Praktische_Tagger_Kritik__Zur_Evaluatio.xml__0
416,1018,Konsequenzen automatischer Texterkennung – Ein Aufriss zur Texterkennung mit Machine Learning 2018,"Staatsarchiv des Kantons Zürich, Schweiz",../dhd_2018/TEI/HODEL_Tobias_Konsequenzen_automatischer_Texterkennung___Ein_.xml__0
417,1019,Vom geschützt zugänglichen Datenbankverbund zur offenen Editions- und Forschungsplattform: kritischer Rückblick auf halber Strecke 2018,"Universität Bern, Historisches Institut",../dhd_2018/TEI/D_NGELI_Peter_Von_der_geschlossenen_Forschungsdatenbank_zur_.xml__0
23,1020,Vom geschützt zugänglichen Datenbankverbund zur offenen Editions- und Forschungsplattform: kritischer Rückblick auf halber Strecke 2018,"Universität zu Köln, Cologne Center for eHumanities",../dhd_2018/TEI/D_NGELI_Peter_Von_der_geschlossenen_Forschungsdatenbank_zur_.xml__1
418,1021,Vom geschützt zugänglichen Datenbankverbund zur offenen Editions- und Forschungsplattform: kritischer Rückblick auf halber Strecke 2018,"Universität Bern, Historisches Institut",../dhd_2018/TEI/D_NGELI_Peter_Von_der_geschlossenen_Forschungsdatenbank_zur_.xml__2
23,1022,Vom geschützt zugänglichen Datenbankverbund zur offenen Editions- und Forschungsplattform: kritischer Rückblick auf halber Strecke 2018,"Universität zu Köln, Cologne Center for eHumanities",../dhd_2018/TEI/D_NGELI_Peter_Von_der_geschlossenen_Forschungsdatenbank_zur_.xml__3
47,1023,Perspektiven auf ein Korpus. Kombinationen quantitativ-qualitativer Analysemethoden zur Ermittlung von Textgliederungsprinzipien  2018,"Berlin-Brandenburgische Akademie der Wisesnschaften, Deutschland",../dhd_2018/TEI/HAAF_Susanne__Perspektiven_auf_ein_Korpus__Kombinationen_qua.xml__0
47,1024,erschließen - verknüpfen - finden: Forschungsdaten im Digitalen Wissensspeicher 2018,"Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2018/TEI/CZMIEL_Alexander_erschlie_en___verkn_pfen___finden__Forschun.xml__0
47,1025,erschließen - verknüpfen - finden: Forschungsdaten im Digitalen Wissensspeicher 2018,"Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2018/TEI/CZMIEL_Alexander_erschlie_en___verkn_pfen___finden__Forschun.xml__1
47,1026,erschließen - verknüpfen - finden: Forschungsdaten im Digitalen Wissensspeicher 2018,"Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2018/TEI/CZMIEL_Alexander_erschlie_en___verkn_pfen___finden__Forschun.xml__2
47,1027,erschließen - verknüpfen - finden: Forschungsdaten im Digitalen Wissensspeicher 2018,"Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2018/TEI/CZMIEL_Alexander_erschlie_en___verkn_pfen___finden__Forschun.xml__3
47,1028,erschließen - verknüpfen - finden: Forschungsdaten im Digitalen Wissensspeicher 2018,"Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2018/TEI/CZMIEL_Alexander_erschlie_en___verkn_pfen___finden__Forschun.xml__4
50,1029,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Forschungsverbund Marbach Weimar Wolfenbüttel,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__0
48,1030,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Herzog August Bibliothek Wolfenbüttel,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__1
50,1031,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Forschungsverbund Marbach Weimar Wolfenbüttel,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__2
419,1032,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Klassik Stiftung Weimar,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__3
50,1033,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Forschungsverbund Marbach Weimar Wolfenbüttel,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__4
420,1034,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Deutsches Literaturarchiv Marbach,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__5
40,1035,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Max Weber Stiftung,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__6
40,1036,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Max Weber Stiftung,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__7
40,1037,Peer-to-Peer statt Client-Server: Der Mehrwert kollegialer Beratung und agiler DH-Treffen 2018,Max Weber Stiftung,../dhd_2018/TEI/STEYER_Timo_Peer_to_Peer_statt_Client_Server__Der_Mehrwert_k.xml__8
4,1038,"Strings&Structures 
                     2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/ROLSHOVEN_J_rgen_Strings_Structures.xml__0
4,1039,"Strings&Structures 
                     2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/ROLSHOVEN_J_rgen_Strings_Structures.xml__1
4,1040,"Strings&Structures 
                     2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/ROLSHOVEN_J_rgen_Strings_Structures.xml__2
4,1041,"Strings&Structures 
                     2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/ROLSHOVEN_J_rgen_Strings_Structures.xml__3
9,1042,"Entwicklungsstand im Projekt 'Digital Plato' 
                     2018","Universität Leipzig, Deutschland",../dhd_2018/TEI/P_CKELMANN_Marcus__Entwicklungsstand_im_Projekt__em_Digital_.xml__0
12,1043,"Entwicklungsstand im Projekt 'Digital Plato' 
                     2018","Technische Universität Dresden, Deutschland",../dhd_2018/TEI/P_CKELMANN_Marcus__Entwicklungsstand_im_Projekt__em_Digital_.xml__1
65,1044,"Entwicklungsstand im Projekt 'Digital Plato' 
                     2018","Martin-Luther-Universität Halle-Wittenberg, Deutschland",../dhd_2018/TEI/P_CKELMANN_Marcus__Entwicklungsstand_im_Projekt__em_Digital_.xml__2
9,1045,"Entwicklungsstand im Projekt 'Digital Plato' 
                     2018","Universität Leipzig, Deutschland",../dhd_2018/TEI/P_CKELMANN_Marcus__Entwicklungsstand_im_Projekt__em_Digital_.xml__3
9,1046,"Entwicklungsstand im Projekt 'Digital Plato' 
                     2018","Universität Leipzig, Deutschland",../dhd_2018/TEI/P_CKELMANN_Marcus__Entwicklungsstand_im_Projekt__em_Digital_.xml__4
12,1047,"Entwicklungsstand im Projekt 'Digital Plato' 
                     2018","Technische Universität Dresden, Deutschland",../dhd_2018/TEI/P_CKELMANN_Marcus__Entwicklungsstand_im_Projekt__em_Digital_.xml__5
14,1048,"SustainLife - Erhalt lebender, digitaler Systeme für die Geisteswissenschaften 2018","Universität Stuttgart, Deutschland",../dhd_2018/TEI/BARZEN_Johanna_SustainLife___Erhalt_lebender__digitaler_Syst.xml__0
4,1049,"SustainLife - Erhalt lebender, digitaler Systeme für die Geisteswissenschaften 2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/BARZEN_Johanna_SustainLife___Erhalt_lebender__digitaler_Syst.xml__1
14,1050,"SustainLife - Erhalt lebender, digitaler Systeme für die Geisteswissenschaften 2018","Universität Stuttgart, Deutschland",../dhd_2018/TEI/BARZEN_Johanna_SustainLife___Erhalt_lebender__digitaler_Syst.xml__2
4,1051,"SustainLife - Erhalt lebender, digitaler Systeme für die Geisteswissenschaften 2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/BARZEN_Johanna_SustainLife___Erhalt_lebender__digitaler_Syst.xml__3
14,1052,"SustainLife - Erhalt lebender, digitaler Systeme für die Geisteswissenschaften 2018","Universität Stuttgart, Deutschland",../dhd_2018/TEI/BARZEN_Johanna_SustainLife___Erhalt_lebender__digitaler_Syst.xml__4
4,1053,"SustainLife - Erhalt lebender, digitaler Systeme für die Geisteswissenschaften 2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/BARZEN_Johanna_SustainLife___Erhalt_lebender__digitaler_Syst.xml__5
4,1054,"SustainLife - Erhalt lebender, digitaler Systeme für die Geisteswissenschaften 2018","Universität zu Köln, Deutschland",../dhd_2018/TEI/BARZEN_Johanna_SustainLife___Erhalt_lebender__digitaler_Syst.xml__6
2,1055,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__0
2,1056,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__1
2,1057,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__2
2,1058,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__3
2,1059,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__4
2,1060,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__5
2,1061,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__6
2,1062,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__7
2,1063,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__8
2,1064,TEI-Editionswerkstatt Urkunden@UPB.  2018,"Universität Paderborn, Deutschland",../dhd_2018/TEI/SCHWENGELBECK_Isabel_TEI_Editionswerkstatt_Urkunden_UPB__.xml__9
14,1065,Quantitatives „close reading“? Vier mikroanalytische Methoden der digitalen Dramenanalyse im Vergleich. 2018,"Universität Stuttgart, Deutschland",../dhd_2018/TEI/KRAUTTER_Benjamin_Quantitatives__close_reading___Vier_mikroa.xml__0
421,1066,Critical Digital Cultural Studies: Digitale Kulturwissenschaft und die Kritik des Mem-Begriffs  2018,"University of Amsterdam, Niederlande",../dhd_2018/TEI/ERNST_Thomas_Critical_Digital_Cultural_Studies__Digitale_Kul.xml__0
422,1067,CLARIN Legal Information Plattformen und Legal Helpdesk 2018,"WWU Münster, Germany",../dhd_2018/TEI/KAMOCKI_Pawel_CLARIN_Legal_Information_Plattformen_und_Legal.xml__0
80,1068,CLARIN Legal Information Plattformen und Legal Helpdesk 2018,IDS Mannheim,../dhd_2018/TEI/KAMOCKI_Pawel_CLARIN_Legal_Information_Plattformen_und_Legal.xml__1
423,1069,CLARIN Legal Information Plattformen und Legal Helpdesk 2018,"ELDA, France",../dhd_2018/TEI/KAMOCKI_Pawel_CLARIN_Legal_Information_Plattformen_und_Legal.xml__2
424,1070,CLARIN Legal Information Plattformen und Legal Helpdesk 2018,"Birkbeck, University of Lonfon",../dhd_2018/TEI/KAMOCKI_Pawel_CLARIN_Legal_Information_Plattformen_und_Legal.xml__3
80,1071,CLARIN Legal Information Plattformen und Legal Helpdesk 2018,IDS Mannheim,../dhd_2018/TEI/KAMOCKI_Pawel_CLARIN_Legal_Information_Plattformen_und_Legal.xml__4
31,1072,CLARIN Legal Information Plattformen und Legal Helpdesk 2018,Universität Mannheim,../dhd_2018/TEI/KAMOCKI_Pawel_CLARIN_Legal_Information_Plattformen_und_Legal.xml__5
80,1073,CLARIN Legal Information Plattformen und Legal Helpdesk 2018,IDS Mannheim,../dhd_2018/TEI/KAMOCKI_Pawel_CLARIN_Legal_Information_Plattformen_und_Legal.xml__6
23,1074,CLARIN Legal Information Plattformen und Legal Helpdesk 2018,Universität zu Köln,../dhd_2018/TEI/KAMOCKI_Pawel_CLARIN_Legal_Information_Plattformen_und_Legal.xml__7
